sample1	sample2	dis	sam1_group	sam2_group	group	day
F41_15	F89_15	113.2	2	1	2_1	15-15
F41_15	F89_35	25.77	2	1	2_1	15-35
F41_15	F89_56	34.79	2	1	2_1	15-56
F41_35	F41_15	128.03	2	2	2_2	35-15
F41_35	F44_56	50.07	2	2	2_2	35-56
F41_35	F47_56	67.26	2	2	2_2	35-56
F41_35	F48_15	32.32	2	2	2_2	35-15
F41_35	F48_35	89.87	2	2	2_2	35-35
F41_35	F48_56	28.7	2	2	2_2	35-56
F41_35	F49_15	30.15	2	2	2_2	35-15
F41_35	F49_35	81.08	2	2	2_2	35-35
F41_35	F49_56	88.82	2	2	2_2	35-56
F41_35	F61_15	70.96	2	2	2_2	35-15
F41_35	F61_35	52.41	2	2	2_2	35-35
F41_35	F61_56	127.19	2	2	2_2	35-56
F41_35	F62_35	18.06	2	1	2_1	35-35
F41_35	F63_35	35.54	2	1	2_1	35-35
F41_35	F64_15	15.85	2	1	2_1	35-15
F41_35	F64_35	65.97	2	1	2_1	35-35
F41_35	F64_56	165.92	2	1	2_1	35-56
F41_35	F65_15	140.27	2	1	2_1	35-15
F41_35	F65_35	60.49	2	1	2_1	35-35
F41_35	F66_35	64.51	2	3	2_3	35-35
F41_35	F67_35	148.23	2	3	2_3	35-35
F41_35	F67_56	54.86	2	3	2_3	35-56
F41_35	F68_35	64.52	2	3	2_3	35-35
F41_35	F69_15	203.38	2	3	2_3	35-15
F41_35	F69_35	83.85	2	3	2_3	35-35
F41_35	F90_15	26.5	2	1	2_1	35-15
F41_35	F90_35	120.09	2	1	2_1	35-35
F41_35	F91_35	63.49	2	1	2_1	35-35
F41_35	F91_56	103.98	2	1	2_1	35-56
F41_35	F92_35	93.73	2	1	2_1	35-35
F41_35	F39_56	141.74	2	2	2_2	35-56
F41_35	F52_15	23.3	2	2	2_2	35-15
F41_35	F53_15	61.46	2	2	2_2	35-15
F41_35	F53_35	98.45	2	2	2_2	35-35
F41_35	F55_15	21.0	2	2	2_2	35-15
F41_35	F55_35	185.14	2	2	2_2	35-35
F41_35	F55_56	283.64	2	2	2_2	35-56
F41_35	F56_15	24.85	2	2	2_2	35-15
F41_35	F56_35	66.35	2	2	2_2	35-35
F41_35	F56_56	62.39	2	2	2_2	35-56
F41_35	F58_35	78.39	2	2	2_2	35-35
F41_35	F70_15	59.03	2	3	2_3	35-15
F41_35	F70_35	139.17	2	3	2_3	35-35
F41_35	F73_15	110.06	2	3	2_3	35-15
F41_35	F73_56	123.84	2	3	2_3	35-56
F41_35	F75_15	75.29	2	3	2_3	35-15
F41_35	F75_56	144.12	2	3	2_3	35-56
F41_35	F76_15	257.49	2	3	2_3	35-15
F41_35	F76_35	141.44	2	3	2_3	35-35
F41_35	F76_56	57.17	2	3	2_3	35-56
F41_35	F77_15	88.4	2	3	2_3	35-15
F41_35	F77_35	112.06	2	3	2_3	35-35
F41_35	F79_15	68.48	2	3	2_3	35-15
F41_35	F79_35	198.44	2	3	2_3	35-35
F41_35	F79_56	77.7	2	3	2_3	35-56
F41_35	F80_15	48.69	2	3	2_3	35-15
F41_35	F80_35	21.78	2	3	2_3	35-35
F41_35	F80_56	185.46	2	3	2_3	35-56
F41_35	F83_35	94.68	2	3	2_3	35-35
F41_35	F83_56	69.7	2	3	2_3	35-56
F41_35	F84_15	21.32	2	1	2_1	35-15
F41_35	F84_35	156.63	2	1	2_1	35-35
F41_35	F84_56	26.86	2	1	2_1	35-56
F41_35	F86_15	12.99	2	1	2_1	35-15
F41_35	F86_35	202.14	2	1	2_1	35-35
F41_35	F86_56	101.54	2	1	2_1	35-56
F41_35	F87_56	125.79	2	1	2_1	35-56
F41_35	F88_56	31.12	2	1	2_1	35-56
F41_35	F89_15	28.02	2	1	2_1	35-15
F41_35	F89_35	67.0	2	1	2_1	35-35
F41_35	F89_56	31.63	2	1	2_1	35-56
F41_56	F41_15	33.09	2	2	2_2	56-15
F41_56	F44_15	24.08	2	2	2_2	56-15
F41_56	F44_35	30.01	2	2	2_2	56-35
F41_56	F44_56	72.72	2	2	2_2	56-56
F41_56	F47_15	47.97	2	2	2_2	56-15
F41_56	F47_35	40.79	2	2	2_2	56-35
F41_56	F47_56	48.13	2	2	2_2	56-56
F41_56	F48_35	22.79	2	2	2_2	56-35
F41_56	F49_35	45.71	2	2	2_2	56-35
F41_56	F49_56	50.44	2	2	2_2	56-56
F41_56	F61_15	28.02	2	2	2_2	56-15
F41_56	F61_35	49.65	2	2	2_2	56-35
F41_56	F61_56	28.93	2	2	2_2	56-56
F41_56	F62_15	23.41	2	1	2_1	56-15
F41_56	F62_56	20.47	2	1	2_1	56-56
F41_56	F63_35	77.98	2	1	2_1	56-35
F41_56	F63_56	16.27	2	1	2_1	56-56
F41_56	F64_35	30.81	2	1	2_1	56-35
F41_56	F64_56	37.78	2	1	2_1	56-56
F41_56	F65_15	32.88	2	1	2_1	56-15
F41_56	F65_35	47.91	2	1	2_1	56-35
F41_56	F65_56	21.79	2	1	2_1	56-56
F41_56	F66_35	26.25	2	3	2_3	56-35
F41_56	F66_56	37.25	2	3	2_3	56-56
F41_56	F67_35	13.87	2	3	2_3	56-35
F41_56	F67_56	67.78	2	3	2_3	56-56
F41_56	F68_35	85.46	2	3	2_3	56-35
F41_56	F68_56	16.89	2	3	2_3	56-56
F41_56	F69_15	47.24	2	3	2_3	56-15
F41_56	F69_56	25.32	2	3	2_3	56-56
F41_56	F90_35	48.45	2	1	2_1	56-35
F41_56	F90_56	20.85	2	1	2_1	56-56
F41_56	F91_15	19.93	2	1	2_1	56-15
F41_56	F91_35	29.91	2	1	2_1	56-35
F41_56	F91_56	29.76	2	1	2_1	56-56
F41_56	F92_35	26.27	2	1	2_1	56-35
F41_56	F92_56	28.11	2	1	2_1	56-56
F41_56	F39_35	22.73	2	2	2_2	56-35
F41_56	F39_56	29.07	2	2	2_2	56-56
F41_56	F52_56	22.28	2	2	2_2	56-56
F41_56	F53_15	36.54	2	2	2_2	56-15
F41_56	F53_35	31.73	2	2	2_2	56-35
F41_56	F55_35	43.52	2	2	2_2	56-35
F41_56	F55_56	26.27	2	2	2_2	56-56
F41_56	F56_35	44.71	2	2	2_2	56-35
F41_56	F56_56	33.9	2	2	2_2	56-56
F41_56	F58_15	29.16	2	2	2_2	56-15
F41_56	F58_35	41.05	2	2	2_2	56-35
F41_56	F58_56	23.55	2	2	2_2	56-56
F41_56	F70_15	25.23	2	3	2_3	56-15
F41_56	F70_35	15.72	2	3	2_3	56-35
F41_56	F70_56	47.56	2	3	2_3	56-56
F41_56	F73_15	35.73	2	3	2_3	56-15
F41_56	F73_35	22.67	2	3	2_3	56-35
F41_56	F73_56	39.25	2	3	2_3	56-56
F41_56	F75_15	29.08	2	3	2_3	56-15
F41_56	F75_35	21.66	2	3	2_3	56-35
F41_56	F75_56	20.0	2	3	2_3	56-56
F41_56	F76_15	19.23	2	3	2_3	56-15
F41_56	F76_35	22.06	2	3	2_3	56-35
F41_56	F76_56	136.26	2	3	2_3	56-56
F41_56	F77_15	36.52	2	3	2_3	56-15
F41_56	F77_35	33.38	2	3	2_3	56-35
F41_56	F77_56	28.74	2	3	2_3	56-56
F41_56	F79_15	35.18	2	3	2_3	56-15
F41_56	F79_35	16.94	2	3	2_3	56-35
F41_56	F79_56	29.23	2	3	2_3	56-56
F41_56	F80_56	17.02	2	3	2_3	56-56
F41_56	F83_35	23.72	2	3	2_3	56-35
F41_56	F83_56	59.93	2	3	2_3	56-56
F41_56	F84_35	17.68	2	1	2_1	56-35
F41_56	F84_56	134.06	2	1	2_1	56-56
F41_56	F86_35	29.24	2	1	2_1	56-35
F41_56	F86_56	21.37	2	1	2_1	56-56
F41_56	F87_35	24.84	2	1	2_1	56-35
F41_56	F87_56	30.15	2	1	2_1	56-56
F41_56	F88_35	28.91	2	1	2_1	56-35
F41_56	F89_15	73.83	2	1	2_1	56-15
F41_56	F89_35	21.76	2	1	2_1	56-35
F41_56	F89_56	63.27	2	1	2_1	56-56
F44_15	F41_15	16.87	2	2	2_2	15-15
F44_15	F41_56	24.08	2	2	2_2	15-56
F44_15	F44_35	25.31	2	2	2_2	15-35
F44_15	F44_56	49.16	2	2	2_2	15-56
F44_15	F47_15	26.06	2	2	2_2	15-15
F44_15	F47_35	20.48	2	2	2_2	15-35
F44_15	F47_56	47.87	2	2	2_2	15-56
F44_15	F48_15	57.61	2	2	2_2	15-15
F44_15	F48_35	24.08	2	2	2_2	15-35
F44_15	F49_15	63.75	2	2	2_2	15-15
F44_15	F49_35	35.21	2	2	2_2	15-35
F44_15	F49_56	17.63	2	2	2_2	15-56
F44_15	F61_15	21.27	2	2	2_2	15-15
F44_15	F61_35	37.03	2	2	2_2	15-35
F44_15	F61_56	18.53	2	2	2_2	15-56
F44_15	F62_15	23.3	2	1	2_1	15-15
F44_15	F62_56	20.07	2	1	2_1	15-56
F44_15	F63_35	181.17	2	1	2_1	15-35
F44_15	F63_56	26.2	2	1	2_1	15-56
F44_15	F64_35	27.27	2	1	2_1	15-35
F44_15	F64_56	38.97	2	1	2_1	15-56
F44_15	F65_15	10.62	2	1	2_1	15-15
F44_15	F65_35	25.68	2	1	2_1	15-35
F44_15	F65_56	15.63	2	1	2_1	15-56
F44_15	F66_35	25.4	2	3	2_3	15-35
F44_15	F66_56	24.34	2	3	2_3	15-56
F44_15	F67_35	14.99	2	3	2_3	15-35
F44_15	F67_56	52.94	2	3	2_3	15-56
F44_15	F68_35	5.0	2	3	2_3	15-35
F44_15	F68_56	22.77	2	3	2_3	15-56
F44_15	F69_15	28.48	2	3	2_3	15-15
F44_15	F69_35	115.96	2	3	2_3	15-35
F44_15	F69_56	22.78	2	3	2_3	15-56
F44_15	F90_35	79.94	2	1	2_1	15-35
F44_15	F90_56	24.82	2	1	2_1	15-56
F44_15	F91_15	24.82	2	1	2_1	15-15
F44_15	F91_35	21.64	2	1	2_1	15-35
F44_15	F91_56	21.41	2	1	2_1	15-56
F44_15	F92_35	15.52	2	1	2_1	15-35
F44_15	F92_56	24.47	2	1	2_1	15-56
F44_15	F39_35	17.97	2	2	2_2	15-35
F44_15	F39_56	15.91	2	2	2_2	15-56
F44_15	F52_56	22.34	2	2	2_2	15-56
F44_15	F53_15	15.65	2	2	2_2	15-15
F44_15	F53_35	27.94	2	2	2_2	15-35
F44_15	F55_35	86.51	2	2	2_2	15-35
F44_15	F55_56	16.45	2	2	2_2	15-56
F44_15	F56_35	19.8	2	2	2_2	15-35
F44_15	F56_56	32.02	2	2	2_2	15-56
F44_15	F58_15	28.64	2	2	2_2	15-15
F44_15	F58_35	26.22	2	2	2_2	15-35
F44_15	F58_56	32.99	2	2	2_2	15-56
F44_15	F70_15	37.03	2	3	2_3	15-15
F44_15	F70_35	21.29	2	3	2_3	15-35
F44_15	F70_56	41.86	2	3	2_3	15-56
F44_15	F73_15	19.98	2	3	2_3	15-15
F44_15	F73_35	20.54	2	3	2_3	15-35
F44_15	F73_56	24.08	2	3	2_3	15-56
F44_15	F75_15	30.11	2	3	2_3	15-15
F44_15	F75_35	15.4	2	3	2_3	15-35
F44_15	F75_56	15.99	2	3	2_3	15-56
F44_15	F76_15	29.56	2	3	2_3	15-15
F44_15	F76_35	16.57	2	3	2_3	15-35
F44_15	F76_56	191.26	2	3	2_3	15-56
F44_15	F77_15	29.41	2	3	2_3	15-15
F44_15	F77_35	26.18	2	3	2_3	15-35
F44_15	F77_56	19.92	2	3	2_3	15-56
F44_15	F79_15	22.55	2	3	2_3	15-15
F44_15	F79_35	16.11	2	3	2_3	15-35
F44_15	F79_56	26.8	2	3	2_3	15-56
F44_15	F80_35	150.95	2	3	2_3	15-35
F44_15	F80_56	16.88	2	3	2_3	15-56
F44_15	F83_35	21.26	2	3	2_3	15-35
F44_15	F83_56	51.09	2	3	2_3	15-56
F44_15	F84_35	19.35	2	1	2_1	15-35
F44_15	F86_35	11.73	2	1	2_1	15-35
F44_15	F86_56	19.63	2	1	2_1	15-56
F44_15	F87_35	11.85	2	1	2_1	15-35
F44_15	F87_56	13.13	2	1	2_1	15-56
F44_15	F88_35	17.76	2	1	2_1	15-35
F44_15	F89_15	112.7	2	1	2_1	15-15
F44_15	F89_35	22.11	2	1	2_1	15-35
F44_15	F89_56	37.21	2	1	2_1	15-56
F44_35	F41_15	23.48	2	2	2_2	35-15
F44_35	F41_56	30.01	2	2	2_2	35-56
F44_35	F44_15	25.31	2	2	2_2	35-15
F44_35	F44_56	92.54	2	2	2_2	35-56
F44_35	F47_15	56.02	2	2	2_2	35-15
F44_35	F47_35	51.73	2	2	2_2	35-35
F44_35	F47_56	83.72	2	2	2_2	35-56
F44_35	F48_35	20.24	2	2	2_2	35-35
F44_35	F49_35	82.58	2	2	2_2	35-35
F44_35	F49_56	32.82	2	2	2_2	35-56
F44_35	F61_15	24.16	2	2	2_2	35-15
F44_35	F61_35	56.44	2	2	2_2	35-35
F44_35	F61_56	13.82	2	2	2_2	35-56
F44_35	F62_15	17.4	2	1	2_1	35-15
F44_35	F62_56	16.18	2	1	2_1	35-56
F44_35	F63_56	15.22	2	1	2_1	35-56
F44_35	F64_15	128.73	2	1	2_1	35-15
F44_35	F64_35	27.71	2	1	2_1	35-35
F44_35	F64_56	24.51	2	1	2_1	35-56
F44_35	F65_15	28.62	2	1	2_1	35-15
F44_35	F65_35	99.44	2	1	2_1	35-35
F44_35	F65_56	23.49	2	1	2_1	35-56
F44_35	F66_35	29.11	2	3	2_3	35-35
F44_35	F66_56	33.12	2	3	2_3	35-56
F44_35	F67_35	24.53	2	3	2_3	35-35
F44_35	F67_56	49.27	2	3	2_3	35-56
F44_35	F68_56	12.04	2	3	2_3	35-56
F44_35	F69_15	19.24	2	3	2_3	35-15
F44_35	F69_56	20.38	2	3	2_3	35-56
F44_35	F90_35	73.86	2	1	2_1	35-35
F44_35	F90_56	15.35	2	1	2_1	35-56
F44_35	F91_15	21.57	2	1	2_1	35-15
F44_35	F91_35	27.08	2	1	2_1	35-35
F44_35	F91_56	26.37	2	1	2_1	35-56
F44_35	F92_35	31.37	2	1	2_1	35-35
F44_35	F92_56	13.89	2	1	2_1	35-56
F44_35	F39_35	25.06	2	2	2_2	35-35
F44_35	F39_56	22.73	2	2	2_2	35-56
F44_35	F52_56	13.37	2	2	2_2	35-56
F44_35	F53_15	18.47	2	2	2_2	35-15
F44_35	F53_35	57.89	2	2	2_2	35-35
F44_35	F55_35	48.69	2	2	2_2	35-35
F44_35	F55_56	15.03	2	2	2_2	35-56
F44_35	F56_35	41.16	2	2	2_2	35-35
F44_35	F56_56	37.6	2	2	2_2	35-56
F44_35	F58_15	20.46	2	2	2_2	35-15
F44_35	F58_35	29.43	2	2	2_2	35-35
F44_35	F58_56	14.04	2	2	2_2	35-56
F44_35	F70_15	20.57	2	3	2_3	35-15
F44_35	F70_35	24.68	2	3	2_3	35-35
F44_35	F70_56	108.31	2	3	2_3	35-56
F44_35	F73_15	20.34	2	3	2_3	35-15
F44_35	F73_35	25.36	2	3	2_3	35-35
F44_35	F73_56	14.8	2	3	2_3	35-56
F44_35	F75_15	25.24	2	3	2_3	35-15
F44_35	F75_35	19.21	2	3	2_3	35-35
F44_35	F75_56	19.83	2	3	2_3	35-56
F44_35	F76_15	25.48	2	3	2_3	35-15
F44_35	F76_35	31.48	2	3	2_3	35-35
F44_35	F77_15	48.46	2	3	2_3	35-15
F44_35	F77_35	26.26	2	3	2_3	35-35
F44_35	F77_56	17.5	2	3	2_3	35-56
F44_35	F79_15	22.87	2	3	2_3	35-15
F44_35	F79_35	17.47	2	3	2_3	35-35
F44_35	F79_56	28.98	2	3	2_3	35-56
F44_35	F80_56	10.14	2	3	2_3	35-56
F44_35	F83_35	19.91	2	3	2_3	35-35
F44_35	F83_56	96.2	2	3	2_3	35-56
F44_35	F84_35	19.54	2	1	2_1	35-35
F44_35	F86_35	22.59	2	1	2_1	35-35
F44_35	F86_56	14.98	2	1	2_1	35-56
F44_35	F87_35	18.4	2	1	2_1	35-35
F44_35	F87_56	22.32	2	1	2_1	35-56
F44_35	F88_35	23.88	2	1	2_1	35-35
F44_35	F89_15	84.1	2	1	2_1	35-15
F44_35	F89_35	18.93	2	1	2_1	35-35
F44_35	F89_56	60.25	2	1	2_1	35-56
F44_56	F41_15	60.87	2	2	2_2	56-15
F44_56	F41_35	50.07	2	2	2_2	56-35
F44_56	F41_56	72.72	2	2	2_2	56-56
F44_56	F44_15	49.16	2	2	2_2	56-15
F44_56	F44_35	92.54	2	2	2_2	56-35
F44_56	F47_15	82.73	2	2	2_2	56-15
F44_56	F47_35	74.93	2	2	2_2	56-35
F44_56	F47_56	55.11	2	2	2_2	56-56
F44_56	F48_15	39.78	2	2	2_2	56-15
F44_56	F48_35	56.1	2	2	2_2	56-35
F44_56	F48_56	108.24	2	2	2_2	56-56
F44_56	F49_15	36.88	2	2	2_2	56-15
F44_56	F49_35	87.29	2	2	2_2	56-35
F44_56	F49_56	69.96	2	2	2_2	56-56
F44_56	F61_15	54.5	2	2	2_2	56-15
F44_56	F61_35	40.63	2	2	2_2	56-35
F44_56	F61_56	75.94	2	2	2_2	56-56
F44_56	F62_15	64.61	2	1	2_1	56-15
F44_56	F62_35	50.27	2	1	2_1	56-35
F44_56	F62_56	108.89	2	1	2_1	56-56
F44_56	F63_35	128.22	2	1	2_1	56-35
F44_56	F63_56	51.32	2	1	2_1	56-56
F44_56	F64_15	41.85	2	1	2_1	56-15
F44_56	F64_35	72.33	2	1	2_1	56-35
F44_56	F64_56	53.7	2	1	2_1	56-56
F44_56	F65_15	61.91	2	1	2_1	56-15
F44_56	F65_35	49.09	2	1	2_1	56-35
F44_56	F65_56	81.01	2	1	2_1	56-56
F44_56	F66_35	45.32	2	3	2_3	56-35
F44_56	F66_56	91.08	2	3	2_3	56-56
F44_56	F67_35	69.08	2	3	2_3	56-35
F44_56	F67_56	47.36	2	3	2_3	56-56
F44_56	F68_35	72.93	2	3	2_3	56-35
F44_56	F68_56	54.39	2	3	2_3	56-56
F44_56	F69_15	60.08	2	3	2_3	56-15
F44_56	F69_35	65.96	2	3	2_3	56-35
F44_56	F69_56	92.51	2	3	2_3	56-56
F44_56	F90_15	60.15	2	1	2_1	56-15
F44_56	F90_35	59.46	2	1	2_1	56-35
F44_56	F90_56	84.85	2	1	2_1	56-56
F44_56	F91_15	86.77	2	1	2_1	56-15
F44_56	F91_35	34.52	2	1	2_1	56-35
F44_56	F91_56	76.43	2	1	2_1	56-56
F44_56	F92_35	74.44	2	1	2_1	56-35
F44_56	F92_56	83.75	2	1	2_1	56-56
F44_56	F39_35	96.63	2	2	2_2	56-35
F44_56	F39_56	93.36	2	2	2_2	56-56
F44_56	F52_15	19.67	2	2	2_2	56-15
F44_56	F52_56	73.08	2	2	2_2	56-56
F44_56	F53_15	57.89	2	2	2_2	56-15
F44_56	F53_35	69.48	2	2	2_2	56-35
F44_56	F55_15	58.33	2	2	2_2	56-15
F44_56	F55_35	179.29	2	2	2_2	56-35
F44_56	F55_56	66.17	2	2	2_2	56-56
F44_56	F56_15	41.85	2	2	2_2	56-15
F44_56	F56_35	44.23	2	2	2_2	56-35
F44_56	F56_56	42.54	2	2	2_2	56-56
F44_56	F58_15	70.42	2	2	2_2	56-15
F44_56	F58_35	60.54	2	2	2_2	56-35
F44_56	F58_56	87.37	2	2	2_2	56-56
F44_56	F70_15	76.41	2	3	2_3	56-15
F44_56	F70_35	49.7	2	3	2_3	56-35
F44_56	F70_56	76.05	2	3	2_3	56-56
F44_56	F73_15	69.36	2	3	2_3	56-15
F44_56	F73_35	53.32	2	3	2_3	56-35
F44_56	F73_56	47.8	2	3	2_3	56-56
F44_56	F75_15	143.77	2	3	2_3	56-15
F44_56	F75_35	88.19	2	3	2_3	56-35
F44_56	F75_56	66.36	2	3	2_3	56-56
F44_56	F76_15	60.9	2	3	2_3	56-15
F44_56	F76_35	59.78	2	3	2_3	56-35
F44_56	F76_56	107.14	2	3	2_3	56-56
F44_56	F77_15	68.87	2	3	2_3	56-15
F44_56	F77_35	67.37	2	3	2_3	56-35
F44_56	F77_56	63.7	2	3	2_3	56-56
F44_56	F79_15	84.94	2	3	2_3	56-15
F44_56	F79_35	50.54	2	3	2_3	56-35
F44_56	F79_56	74.13	2	3	2_3	56-56
F44_56	F80_15	69.17	2	3	2_3	56-15
F44_56	F80_35	81.99	2	3	2_3	56-35
F44_56	F80_56	68.12	2	3	2_3	56-56
F44_56	F83_35	48.39	2	3	2_3	56-35
F44_56	F83_56	47.49	2	3	2_3	56-56
F44_56	F84_15	64.54	2	1	2_1	56-15
F44_56	F84_35	54.97	2	1	2_1	56-35
F44_56	F84_56	216.4	2	1	2_1	56-56
F44_56	F86_15	33.48	2	1	2_1	56-15
F44_56	F86_35	61.19	2	1	2_1	56-35
F44_56	F86_56	36.95	2	1	2_1	56-56
F44_56	F87_35	62.5	2	1	2_1	56-35
F44_56	F87_56	48.41	2	1	2_1	56-56
F44_56	F88_35	94.2	2	1	2_1	56-35
F44_56	F88_56	56.04	2	1	2_1	56-56
F44_56	F89_15	77.86	2	1	2_1	56-15
F44_56	F89_35	60.49	2	1	2_1	56-35
F44_56	F89_56	58.69	2	1	2_1	56-56
F47_15	F41_15	35.77	2	2	2_2	15-15
F47_15	F41_56	47.97	2	2	2_2	15-56
F47_15	F44_15	26.06	2	2	2_2	15-15
F47_15	F44_35	56.02	2	2	2_2	15-35
F47_15	F44_56	82.73	2	2	2_2	15-56
F47_15	F47_35	33.95	2	2	2_2	15-35
F47_15	F47_56	53.69	2	2	2_2	15-56
F47_15	F48_15	97.44	2	2	2_2	15-15
F47_15	F48_35	28.91	2	2	2_2	15-35
F47_15	F49_15	54.62	2	2	2_2	15-15
F47_15	F49_35	43.63	2	2	2_2	15-35
F47_15	F49_56	52.99	2	2	2_2	15-56
F47_15	F61_15	38.8	2	2	2_2	15-15
F47_15	F61_35	27.0	2	2	2_2	15-35
F47_15	F61_56	44.87	2	2	2_2	15-56
F47_15	F62_15	26.52	2	1	2_1	15-15
F47_15	F62_56	49.26	2	1	2_1	15-56
F47_15	F63_35	64.26	2	1	2_1	15-35
F47_15	F63_56	26.54	2	1	2_1	15-56
F47_15	F64_15	129.93	2	1	2_1	15-15
F47_15	F64_35	48.24	2	1	2_1	15-35
F47_15	F64_56	48.88	2	1	2_1	15-56
F47_15	F65_15	36.21	2	1	2_1	15-15
F47_15	F65_35	39.35	2	1	2_1	15-35
F47_15	F65_56	48.15	2	1	2_1	15-56
F47_15	F66_35	20.34	2	3	2_3	15-35
F47_15	F66_56	41.11	2	3	2_3	15-56
F47_15	F67_35	20.98	2	3	2_3	15-35
F47_15	F67_56	72.61	2	3	2_3	15-56
F47_15	F68_35	114.65	2	3	2_3	15-35
F47_15	F68_56	46.35	2	3	2_3	15-56
F47_15	F69_15	53.84	2	3	2_3	15-15
F47_15	F69_35	147.19	2	3	2_3	15-35
F47_15	F69_56	45.13	2	3	2_3	15-56
F47_15	F90_35	35.6	2	1	2_1	15-35
F47_15	F90_56	30.81	2	1	2_1	15-56
F47_15	F91_15	20.79	2	1	2_1	15-15
F47_15	F91_35	22.53	2	1	2_1	15-35
F47_15	F91_56	39.37	2	1	2_1	15-56
F47_15	F92_35	25.05	2	1	2_1	15-35
F47_15	F92_56	56.01	2	1	2_1	15-56
F47_15	F39_35	18.05	2	2	2_2	15-35
F47_15	F39_56	26.86	2	2	2_2	15-56
F47_15	F52_56	29.33	2	2	2_2	15-56
F47_15	F53_15	36.24	2	2	2_2	15-15
