sample1	sample2	dis	sam1_group	sam2_group	group	day
F41_56	F92_56	16.63	2	1	2_1	56-56
F41_56	F39_56	8.0	2	2	2_2	56-56
F41_56	F52_15	48.8	2	2	2_2	56-15
F41_56	F52_56	17.61	2	2	2_2	56-56
F41_56	F53_15	48.81	2	2	2_2	56-15
F41_56	F53_35	11.26	2	2	2_2	56-35
F41_56	F55_15	23.25	2	2	2_2	56-15
F41_56	F55_35	6.14	2	2	2_2	56-35
F41_56	F55_56	7.02	2	2	2_2	56-56
F41_56	F56_15	25.54	2	2	2_2	56-15
F41_56	F56_35	15.98	2	2	2_2	56-35
F41_56	F56_56	22.81	2	2	2_2	56-56
F41_56	F58_15	27.23	2	2	2_2	56-15
F41_56	F58_56	23.72	2	2	2_2	56-56
F41_56	F70_15	11.2	2	3	2_3	56-15
F41_56	F70_35	13.12	2	3	2_3	56-35
F41_56	F70_56	4.57	2	3	2_3	56-56
F41_56	F73_15	59.78	2	3	2_3	56-15
F41_56	F73_56	6.21	2	3	2_3	56-56
F41_56	F75_15	32.88	2	3	2_3	56-15
F41_56	F75_35	3.85	2	3	2_3	56-35
F41_56	F75_56	9.76	2	3	2_3	56-56
F41_56	F76_15	45.17	2	3	2_3	56-15
F41_56	F77_15	32.68	2	3	2_3	56-15
F41_56	F77_35	9.37	2	3	2_3	56-35
F41_56	F79_15	12.71	2	3	2_3	56-15
F41_56	F79_35	13.82	2	3	2_3	56-35
F41_56	F79_56	5.39	2	3	2_3	56-56
F41_56	F80_35	5.13	2	3	2_3	56-35
F41_56	F80_56	7.36	2	3	2_3	56-56
F41_56	F83_35	3.19	2	3	2_3	56-35
F41_56	F83_56	4.24	2	3	2_3	56-56
F41_56	F84_15	24.39	2	1	2_1	56-15
F41_56	F84_35	6.39	2	1	2_1	56-35
F41_56	F84_56	15.18	2	1	2_1	56-56
F41_56	F86_15	4.46	2	1	2_1	56-15
F41_56	F86_35	4.3	2	1	2_1	56-35
F41_56	F86_56	6.8	2	1	2_1	56-56
F41_56	F87_15	29.53	2	1	2_1	56-15
F41_56	F87_35	11.85	2	1	2_1	56-35
F41_56	F88_35	14.06	2	1	2_1	56-35
F41_56	F88_56	4.78	2	1	2_1	56-56
F41_56	F89_15	20.84	2	1	2_1	56-15
F41_56	F89_35	4.56	2	1	2_1	56-35
F41_56	F89_56	6.49	2	1	2_1	56-56
F44_15	F41_15	31.31	2	2	2_2	15-15
F44_15	F41_56	46.41	2	2	2_2	15-56
F44_15	F44_35	21.25	2	2	2_2	15-35
F44_15	F44_56	60.02	2	2	2_2	15-56
F44_15	F47_15	48.72	2	2	2_2	15-15
F44_15	F47_56	32.13	2	2	2_2	15-56
F44_15	F48_35	17.21	2	2	2_2	15-35
F44_15	F48_56	28.58	2	2	2_2	15-56
F44_15	F49_56	43.19	2	2	2_2	15-56
F44_15	F61_35	32.33	2	2	2_2	15-35
F44_15	F61_56	36.49	2	2	2_2	15-56
F44_15	F62_15	24.19	2	1	2_1	15-15
F44_15	F62_56	39.7	2	1	2_1	15-56
F44_15	F63_15	16.18	2	1	2_1	15-15
F44_15	F63_56	18.5	2	1	2_1	15-56
F44_15	F64_56	45.96	2	1	2_1	15-56
F44_15	F65_15	21.53	2	1	2_1	15-15
F44_15	F65_56	41.44	2	1	2_1	15-56
F44_15	F66_35	19.67	2	3	2_3	15-35
F44_15	F66_56	28.18	2	3	2_3	15-56
F44_15	F67_15	20.2	2	3	2_3	15-15
F44_15	F67_35	28.98	2	3	2_3	15-35
F44_15	F67_56	44.39	2	3	2_3	15-56
F44_15	F68_35	29.35	2	3	2_3	15-35
F44_15	F68_56	50.51	2	3	2_3	15-56
F44_15	F69_15	19.35	2	3	2_3	15-15
F44_15	F69_35	40.94	2	3	2_3	15-35
F44_15	F90_35	34.1	2	1	2_1	15-35
F44_15	F90_56	40.95	2	1	2_1	15-56
F44_15	F91_15	23.67	2	1	2_1	15-15
F44_15	F92_35	23.26	2	1	2_1	15-35
F44_15	F92_56	27.23	2	1	2_1	15-56
F44_15	F39_56	44.75	2	2	2_2	15-56
F44_15	F52_15	30.62	2	2	2_2	15-15
F44_15	F52_56	35.96	2	2	2_2	15-56
F44_15	F53_15	26.91	2	2	2_2	15-15
F44_15	F53_35	47.04	2	2	2_2	15-35
F44_15	F55_15	16.57	2	2	2_2	15-15
F44_15	F55_35	33.46	2	2	2_2	15-35
F44_15	F55_56	43.8	2	2	2_2	15-56
F44_15	F56_15	28.57	2	2	2_2	15-15
F44_15	F56_35	41.53	2	2	2_2	15-35
F44_15	F56_56	29.11	2	2	2_2	15-56
F44_15	F58_15	17.91	2	2	2_2	15-15
F44_15	F58_56	41.39	2	2	2_2	15-56
F44_15	F70_15	13.32	2	3	2_3	15-15
F44_15	F70_35	16.7	2	3	2_3	15-35
F44_15	F70_56	56.63	2	3	2_3	15-56
F44_15	F73_15	20.92	2	3	2_3	15-15
F44_15	F73_56	46.61	2	3	2_3	15-56
F44_15	F75_15	26.01	2	3	2_3	15-15
F44_15	F75_35	42.08	2	3	2_3	15-35
F44_15	F75_56	32.99	2	3	2_3	15-56
F44_15	F76_15	18.85	2	3	2_3	15-15
F44_15	F77_15	14.32	2	3	2_3	15-15
F44_15	F77_35	22.24	2	3	2_3	15-35
F44_15	F79_15	21.68	2	3	2_3	15-15
F44_15	F79_35	10.59	2	3	2_3	15-35
F44_15	F79_56	55.43	2	3	2_3	15-56
F44_15	F80_35	24.28	2	3	2_3	15-35
F44_15	F80_56	44.71	2	3	2_3	15-56
F44_15	F83_35	27.36	2	3	2_3	15-35
F44_15	F83_56	47.6	2	3	2_3	15-56
F44_15	F84_15	24.76	2	1	2_1	15-15
F44_15	F84_35	21.34	2	1	2_1	15-35
F44_15	F84_56	27.03	2	1	2_1	15-56
F44_15	F86_15	16.24	2	1	2_1	15-15
F44_15	F86_35	22.38	2	1	2_1	15-35
F44_15	F86_56	36.69	2	1	2_1	15-56
F44_15	F87_15	27.06	2	1	2_1	15-15
F44_15	F87_35	33.08	2	1	2_1	15-35
F44_15	F88_35	45.75	2	1	2_1	15-35
F44_15	F88_56	37.37	2	1	2_1	15-56
F44_15	F89_15	26.73	2	1	2_1	15-15
F44_15	F89_35	21.58	2	1	2_1	15-35
F44_15	F89_56	34.01	2	1	2_1	15-56
F44_35	F41_15	13.95	2	2	2_2	35-15
F44_35	F41_56	12.27	2	2	2_2	35-56
F44_35	F44_15	21.25	2	2	2_2	35-15
F44_35	F44_56	6.86	2	2	2_2	35-56
F44_35	F47_15	22.35	2	2	2_2	35-15
F44_35	F47_56	10.36	2	2	2_2	35-56
F44_35	F48_35	14.69	2	2	2_2	35-35
F44_35	F48_56	21.04	2	2	2_2	35-56
F44_35	F49_56	15.34	2	2	2_2	35-56
F44_35	F61_35	12.98	2	2	2_2	35-35
F44_35	F61_56	12.98	2	2	2_2	35-56
F44_35	F62_15	11.39	2	1	2_1	35-15
F44_35	F62_56	13.79	2	1	2_1	35-56
F44_35	F63_15	23.89	2	1	2_1	35-15
F44_35	F63_56	14.99	2	1	2_1	35-56
F44_35	F64_56	9.16	2	1	2_1	35-56
F44_35	F65_15	21.75	2	1	2_1	35-15
F44_35	F65_56	16.16	2	1	2_1	35-56
F44_35	F66_35	30.57	2	3	2_3	35-35
F44_35	F66_56	16.54	2	3	2_3	35-56
F44_35	F67_15	13.7	2	3	2_3	35-15
F44_35	F67_35	9.73	2	3	2_3	35-35
F44_35	F67_56	16.86	2	3	2_3	35-56
F44_35	F68_35	15.43	2	3	2_3	35-35
F44_35	F68_56	16.72	2	3	2_3	35-56
F44_35	F69_15	12.55	2	3	2_3	35-15
F44_35	F69_35	25.95	2	3	2_3	35-35
F44_35	F90_35	25.05	2	1	2_1	35-35
F44_35	F90_56	16.05	2	1	2_1	35-56
F44_35	F91_15	34.45	2	1	2_1	35-15
F44_35	F92_35	16.17	2	1	2_1	35-35
F44_35	F92_56	13.65	2	1	2_1	35-56
F44_35	F39_56	16.17	2	2	2_2	35-56
F44_35	F52_15	31.08	2	2	2_2	35-15
F44_35	F52_56	17.93	2	2	2_2	35-56
F44_35	F53_15	19.12	2	2	2_2	35-15
F44_35	F53_35	18.7	2	2	2_2	35-35
F44_35	F55_15	13.81	2	2	2_2	35-15
F44_35	F55_35	11.16	2	2	2_2	35-35
