sample1	sample2	dis	sam1_group	sam2_group	group	day
F41_56	F56_35	10.94	2	2	2_2	56-35
F41_56	F56_56	6.65	2	2	2_2	56-56
F41_56	F70_35	2.91	2	3	2_3	56-35
F41_56	F70_56	4.99	2	3	2_3	56-56
F41_56	F73_35	8.24	2	3	2_3	56-35
F41_56	F73_56	4.42	2	3	2_3	56-56
F41_56	F75_56	7.41	2	3	2_3	56-56
F41_56	F76_56	4.29	2	3	2_3	56-56
F41_56	F79_15	5.48	2	3	2_3	56-15
F41_56	F79_35	8.88	2	3	2_3	56-35
F41_56	F79_56	8.95	2	3	2_3	56-56
F41_56	F80_35	3.9	2	3	2_3	56-35
F41_56	F84_35	3.27	2	1	2_1	56-35
F41_56	F84_56	4.07	2	1	2_1	56-56
F41_56	F86_35	4.03	2	1	2_1	56-35
F41_56	F88_35	2.45	2	1	2_1	56-35
F41_56	F88_56	4.32	2	1	2_1	56-56
F41_56	F89_35	4.1	2	1	2_1	56-35
F41_56	F89_56	4.92	2	1	2_1	56-56
F44_56	F41_35	9.67	2	2	2_2	56-35
F44_56	F41_56	4.66	2	2	2_2	56-56
F44_56	F48_35	27.68	2	2	2_2	56-35
F44_56	F49_35	12.04	2	2	2_2	56-35
F44_56	F49_56	10.05	2	2	2_2	56-56
F44_56	F61_35	4.68	2	2	2_2	56-35
F44_56	F61_56	4.57	2	2	2_2	56-56
F44_56	F62_35	4.43	2	1	2_1	56-35
F44_56	F63_56	5.49	2	1	2_1	56-56
F44_56	F64_15	9.37	2	1	2_1	56-15
F44_56	F65_56	3.92	2	1	2_1	56-56
F44_56	F66_35	8.33	2	3	2_3	56-35
F44_56	F67_15	4.99	2	3	2_3	56-15
F44_56	F68_35	5.05	2	3	2_3	56-35
F44_56	F90_35	14.49	2	1	2_1	56-35
F44_56	F90_56	4.49	2	1	2_1	56-56
F44_56	F92_56	5.91	2	1	2_1	56-56
F44_56	F39_15	8.87	2	2	2_2	56-15
F44_56	F52_56	10.35	2	2	2_2	56-56
F44_56	F53_56	24.73	2	2	2_2	56-56
F44_56	F55_35	9.96	2	2	2_2	56-35
F44_56	F56_35	10.52	2	2	2_2	56-35
F44_56	F56_56	8.51	2	2	2_2	56-56
F44_56	F70_35	4.99	2	3	2_3	56-35
F44_56	F70_56	4.65	2	3	2_3	56-56
F44_56	F73_35	9.05	2	3	2_3	56-35
F44_56	F73_56	5.96	2	3	2_3	56-56
F44_56	F75_56	9.87	2	3	2_3	56-56
F44_56	F76_56	3.51	2	3	2_3	56-56
F44_56	F79_15	9.16	2	3	2_3	56-15
F44_56	F79_35	10.97	2	3	2_3	56-35
F44_56	F79_56	11.48	2	3	2_3	56-56
F44_56	F80_35	4.73	2	3	2_3	56-35
F44_56	F84_35	4.58	2	1	2_1	56-35
F44_56	F84_56	5.25	2	1	2_1	56-56
F44_56	F86_35	5.05	2	1	2_1	56-35
F44_56	F88_35	3.5	2	1	2_1	56-35
F44_56	F88_56	4.44	2	1	2_1	56-56
F44_56	F89_35	5.04	2	1	2_1	56-35
F44_56	F89_56	4.51	2	1	2_1	56-56
F48_35	F41_35	28.94	2	2	2_2	35-35
F48_35	F41_56	75.23	2	2	2_2	35-56
F48_35	F44_56	27.68	2	2	2_2	35-56
F48_35	F49_35	40.9	2	2	2_2	35-35
F48_35	F49_56	60.88	2	2	2_2	35-56
F48_35	F61_35	34.48	2	2	2_2	35-35
F48_35	F61_56	7.22	2	2	2_2	35-56
F48_35	F62_35	21.58	2	1	2_1	35-35
F48_35	F63_56	37.72	2	1	2_1	35-56
F48_35	F64_15	27.0	2	1	2_1	35-15
F48_35	F65_56	50.26	2	1	2_1	35-56
F48_35	F66_35	7.4	2	3	2_3	35-35
F48_35	F67_15	18.24	2	3	2_3	35-15
F48_35	F68_35	33.39	2	3	2_3	35-35
F48_35	F90_35	42.74	2	1	2_1	35-35
F48_35	F90_56	16.62	2	1	2_1	35-56
F48_35	F92_56	53.71	2	1	2_1	35-56
F48_35	F39_15	29.57	2	2	2_2	35-15
F48_35	F52_56	48.03	2	2	2_2	35-56
F48_35	F53_56	101.45	2	2	2_2	35-56
F48_35	F55_35	38.03	2	2	2_2	35-35
F48_35	F56_35	39.66	2	2	2_2	35-35
F48_35	F56_56	36.55	2	2	2_2	35-56
F48_35	F70_35	47.89	2	3	2_3	35-35
F48_35	F70_56	42.21	2	3	2_3	35-56
F48_35	F73_35	33.93	2	3	2_3	35-35
F48_35	F73_56	21.5	2	3	2_3	35-56
F48_35	F75_56	24.8	2	3	2_3	35-56
F48_35	F76_56	52.49	2	3	2_3	35-56
F48_35	F79_15	32.28	2	3	2_3	35-15
F48_35	F79_35	26.86	2	3	2_3	35-35
F48_35	F79_56	21.87	2	3	2_3	35-56
F48_35	F80_35	56.82	2	3	2_3	35-35
F48_35	F84_35	61.14	2	1	2_1	35-35
F48_35	F84_56	27.61	2	1	2_1	35-56
F48_35	F86_35	52.34	2	1	2_1	35-35
F48_35	F88_35	50.76	2	1	2_1	35-35
F48_35	F88_56	17.53	2	1	2_1	35-56
F48_35	F89_35	26.34	2	1	2_1	35-35
F48_35	F89_56	40.73	2	1	2_1	35-56
F49_35	F41_35	1.54	2	2	2_2	35-35
F49_35	F41_56	8.59	2	2	2_2	35-56
F49_35	F44_56	12.04	2	2	2_2	35-56
F49_35	F48_35	40.9	2	2	2_2	35-35
F49_35	F49_56	11.92	2	2	2_2	35-56
F49_35	F61_35	11.18	2	2	2_2	35-35
F49_35	F61_56	10.54	2	2	2_2	35-56
F49_35	F62_35	11.94	2	1	2_1	35-35
F49_35	F63_56	11.11	2	1	2_1	35-56
F49_35	F64_15	1.7	2	1	2_1	35-15
F49_35	F65_56	8.34	2	1	2_1	35-56
F49_35	F66_35	22.92	2	3	2_3	35-35
F49_35	F67_15	10.98	2	3	2_3	35-15
F49_35	F68_35	13.89	2	3	2_3	35-35
F49_35	F90_35	5.87	2	1	2_1	35-35
F49_35	F90_56	7.25	2	1	2_1	35-56
F49_35	F92_56	12.9	2	1	2_1	35-56
F49_35	F39_15	1.59	2	2	2_2	35-15
F49_35	F52_56	1.19	2	2	2_2	35-56
F49_35	F53_56	25.76	2	2	2_2	35-56
F49_35	F55_35	1.66	2	2	2_2	35-35
F49_35	F56_35	1.7	2	2	2_2	35-35
F49_35	F56_56	1.07	2	2	2_2	35-56
F49_35	F70_35	8.66	2	3	2_3	35-35
F49_35	F70_56	9.31	2	3	2_3	35-56
F49_35	F73_35	1.1	2	3	2_3	35-35
F49_35	F73_56	9.0	2	3	2_3	35-56
F49_35	F75_56	1.73	2	3	2_3	35-56
F49_35	F76_56	6.03	2	3	2_3	35-56
F49_35	F79_15	1.48	2	3	2_3	35-15
F49_35	F79_35	1.75	2	3	2_3	35-35
F49_35	F79_56	1.94	2	3	2_3	35-56
F49_35	F80_35	9.22	2	3	2_3	35-35
F49_35	F84_35	9.27	2	1	2_1	35-35
F49_35	F84_56	9.96	2	1	2_1	35-56
F49_35	F86_35	8.67	2	1	2_1	35-35
F49_35	F88_35	7.01	2	1	2_1	35-35
F49_35	F88_56	11.81	2	1	2_1	35-56
F49_35	F89_35	8.94	2	1	2_1	35-35
F49_35	F89_56	8.17	2	1	2_1	35-56
F49_56	F41_35	11.75	2	2	2_2	56-35
F49_56	F41_56	8.08	2	2	2_2	56-56
F49_56	F44_56	10.05	2	2	2_2	56-56
F49_56	F48_35	60.88	2	2	2_2	56-35
F49_56	F49_35	11.92	2	2	2_2	56-35
F49_56	F61_35	9.87	2	2	2_2	56-35
F49_56	F61_56	11.34	2	2	2_2	56-56
F49_56	F62_35	9.53	2	1	2_1	56-35
F49_56	F63_56	8.82	2	1	2_1	56-56
F49_56	F64_15	11.54	2	1	2_1	56-15
F49_56	F65_56	7.93	2	1	2_1	56-56
F49_56	F66_35	18.52	2	3	2_3	56-35
F49_56	F67_15	9.98	2	3	2_3	56-15
F49_56	F68_35	10.23	2	3	2_3	56-35
F49_56	F90_35	5.36	2	1	2_1	56-35
F49_56	F90_56	10.51	2	1	2_1	56-56
F49_56	F92_56	10.39	2	1	2_1	56-56
F49_56	F39_15	11.6	2	2	2_2	56-15
F49_56	F52_56	11.13	2	2	2_2	56-56
F49_56	F53_56	29.71	2	2	2_2	56-56
F49_56	F55_35	11.34	2	2	2_2	56-35
F49_56	F56_35	13.12	2	2	2_2	56-35
F49_56	F56_56	11.23	2	2	2_2	56-56
F49_56	F70_35	7.86	2	3	2_3	56-35
F49_56	F70_56	7.68	2	3	2_3	56-56
F49_56	F73_35	12.35	2	3	2_3	56-35
F49_56	F73_56	10.98	2	3	2_3	56-56
F49_56	F75_56	14.08	2	3	2_3	56-56
F49_56	F76_56	7.01	2	3	2_3	56-56
F49_56	F79_15	11.42	2	3	2_3	56-15
F49_56	F79_35	11.76	2	3	2_3	56-35
F49_56	F79_56	12.87	2	3	2_3	56-56
F49_56	F80_35	8.43	2	3	2_3	56-35
F49_56	F84_35	8.76	2	1	2_1	56-35
F49_56	F84_56	8.75	2	1	2_1	56-56
F49_56	F86_35	8.35	2	1	2_1	56-35
F49_56	F88_35	6.15	2	1	2_1	56-35
F49_56	F88_56	10.09	2	1	2_1	56-56
F49_56	F89_35	7.48	2	1	2_1	56-35
F49_56	F89_56	7.98	2	1	2_1	56-56
F61_35	F41_35	8.94	2	2	2_2	35-35
F61_35	F41_56	4.82	2	2	2_2	35-56
F61_35	F44_56	4.68	2	2	2_2	35-56
F61_35	F48_35	34.48	2	2	2_2	35-35
F61_35	F49_35	11.18	2	2	2_2	35-35
F61_35	F49_56	9.87	2	2	2_2	35-56
F61_35	F61_56	9.23	2	2	2_2	35-56
F61_35	F62_35	4.01	2	1	2_1	35-35
F61_35	F63_56	4.74	2	1	2_1	35-56
F61_35	F64_15	8.97	2	1	2_1	35-15
F61_35	F65_56	4.07	2	1	2_1	35-56
F61_35	F66_35	8.69	2	3	2_3	35-35
F61_35	F67_15	4.08	2	3	2_3	35-15
F61_35	F68_35	4.16	2	3	2_3	35-35
F61_35	F90_35	12.05	2	1	2_1	35-35
F61_35	F90_56	5.63	2	1	2_1	35-56
F61_35	F92_56	5.42	2	1	2_1	35-56
F61_35	F39_15	8.4	2	2	2_2	35-15
F61_35	F52_56	10.24	2	2	2_2	35-56
F61_35	F53_56	24.97	2	2	2_2	35-56
F61_35	F55_35	9.15	2	2	2_2	35-35
F61_35	F56_35	12.23	2	2	2_2	35-35
F61_35	F56_56	7.79	2	2	2_2	35-56
F61_35	F70_35	4.74	2	3	2_3	35-35
F61_35	F70_56	4.23	2	3	2_3	35-56
F61_35	F73_35	12.48	2	3	2_3	35-35
F61_35	F73_56	6.1	2	3	2_3	35-56
F61_35	F75_56	8.79	2	3	2_3	35-56
F61_35	F76_56	3.79	2	3	2_3	35-56
F61_35	F79_15	9.27	2	3	2_3	35-15
F61_35	F79_35	10.84	2	3	2_3	35-35
F61_35	F79_56	9.41	2	3	2_3	35-56
F61_35	F80_35	4.88	2	3	2_3	35-35
F61_35	F84_35	4.14	2	1	2_1	35-35
F61_35	F84_56	4.92	2	1	2_1	35-56
F61_35	F86_35	4.93	2	1	2_1	35-35
F61_35	F88_35	3.28	2	1	2_1	35-35
F61_35	F88_56	4.06	2	1	2_1	35-56
F61_35	F89_35	4.68	2	1	2_1	35-35
F61_35	F89_56	4.75	2	1	2_1	35-56
F61_56	F41_35	9.31	2	2	2_2	56-35
F61_56	F41_56	7.28	2	2	2_2	56-56
F61_56	F44_56	4.57	2	2	2_2	56-56
F61_56	F48_35	7.22	2	2	2_2	56-35
F61_56	F49_35	10.54	2	2	2_2	56-35
F61_56	F49_56	11.34	2	2	2_2	56-56
F61_56	F61_35	9.23	2	2	2_2	56-35
F61_56	F62_35	6.1	2	1	2_1	56-35
F61_56	F63_56	4.26	2	1	2_1	56-56
F61_56	F64_15	7.89	2	1	2_1	56-15
F61_56	F65_56	6.07	2	1	2_1	56-56
F61_56	F66_35	6.89	2	3	2_3	56-35
F61_56	F67_15	4.07	2	3	2_3	56-15
F61_56	F68_35	4.49	2	3	2_3	56-35
F61_56	F90_35	11.06	2	1	2_1	56-35
F61_56	F90_56	4.93	2	1	2_1	56-56
F61_56	F92_56	10.88	2	1	2_1	56-56
F61_56	F39_15	8.06	2	2	2_2	56-15
F61_56	F52_56	13.19	2	2	2_2	56-56
F61_56	F53_56	32.16	2	2	2_2	56-56
F61_56	F55_35	9.53	2	2	2_2	56-35
F61_56	F56_35	15.63	2	2	2_2	56-35
F61_56	F56_56	7.65	2	2	2_2	56-56
F61_56	F70_35	4.65	2	3	2_3	56-35
F61_56	F70_56	5.5	2	3	2_3	56-56
F61_56	F73_35	7.64	2	3	2_3	56-35
F61_56	F73_56	6.59	2	3	2_3	56-56
F61_56	F75_56	10.97	2	3	2_3	56-56
F61_56	F76_56	4.38	2	3	2_3	56-56
F61_56	F79_15	8.28	2	3	2_3	56-15
F61_56	F79_35	10.41	2	3	2_3	56-35
F61_56	F79_56	9.9	2	3	2_3	56-56
F61_56	F80_35	7.56	2	3	2_3	56-35
F61_56	F84_35	7.95	2	1	2_1	56-35
F61_56	F84_56	4.67	2	1	2_1	56-56
F61_56	F86_35	7.49	2	1	2_1	56-35
F61_56	F88_35	4.61	2	1	2_1	56-35
F61_56	F88_56	5.89	2	1	2_1	56-56
F61_56	F89_35	5.52	2	1	2_1	56-35
F61_56	F89_56	5.69	2	1	2_1	56-56
F62_35	F41_35	9.06	1	2	1_2	35-35
F62_35	F41_56	2.84	1	2	1_2	35-56
F62_35	F44_56	4.43	1	2	1_2	35-56
F62_35	F48_35	21.58	1	2	1_2	35-35
F62_35	F49_35	11.94	1	2	1_2	35-35
F62_35	F49_56	9.53	1	2	1_2	35-56
F62_35	F61_35	4.01	1	2	1_2	35-35
F62_35	F61_56	6.1	1	2	1_2	35-56
F62_35	F63_56	5.06	1	1	1_1	35-56
F62_35	F64_15	9.2	1	1	1_1	35-15
F62_35	F65_56	4.2	1	1	1_1	35-56
F62_35	F66_35	9.67	1	3	1_3	35-35
F62_35	F67_15	3.87	1	3	1_3	35-15
F62_35	F68_35	4.11	1	3	1_3	35-35
F62_35	F90_35	13.78	1	1	1_1	35-35
F62_35	F90_56	5.86	1	1	1_1	35-56
F62_35	F92_56	5.6	1	1	1_1	35-56
F62_35	F39_15	8.25	1	2	1_2	35-15
F62_35	F52_56	10.84	1	2	1_2	35-56
F62_35	F53_56	25.81	1	2	1_2	35-56
F62_35	F55_35	9.06	1	2	1_2	35-35
F62_35	F56_35	11.09	1	2	1_2	35-35
F62_35	F56_56	7.51	1	2	1_2	35-56
F62_35	F70_35	4.54	1	3	1_3	35-35
F62_35	F70_56	3.38	1	3	1_3	35-56
F62_35	F73_35	7.39	1	3	1_3	35-35
F62_35	F73_56	6.52	1	3	1_3	35-56
F62_35	F75_56	9.78	1	3	1_3	35-56
F62_35	F76_56	3.49	1	3	1_3	35-56
F62_35	F79_15	9.15	1	3	1_3	35-15
F62_35	F79_35	10.3	1	3	1_3	35-35
F62_35	F79_56	10.66	1	3	1_3	35-56
F62_35	F80_35	3.92	1	3	1_3	35-35
F62_35	F84_35	3.79	1	1	1_1	35-35
F62_35	F84_56	3.87	1	1	1_1	35-56
F62_35	F86_35	4.69	1	1	1_1	35-35
F62_35	F88_35	2.66	1	1	1_1	35-35
F62_35	F88_56	4.15	1	1	1_1	35-56
F62_35	F89_35	3.4	1	1	1_1	35-35
F62_35	F89_56	3.83	1	1	1_1	35-56
F63_56	F41_35	10.36	1	2	1_2	56-35
F63_56	F41_56	3.14	1	2	1_2	56-56
F63_56	F44_56	5.49	1	2	1_2	56-56
F63_56	F48_35	37.72	1	2	1_2	56-35
F63_56	F49_35	11.11	1	2	1_2	56-35
F63_56	F49_56	8.82	1	2	1_2	56-56
F63_56	F61_35	4.74	1	2	1_2	56-35
F63_56	F61_56	4.26	1	2	1_2	56-56
F63_56	F62_35	5.06	1	1	1_1	56-35
F63_56	F64_15	11.03	1	1	1_1	56-15
F63_56	F65_56	3.74	1	1	1_1	56-56
F63_56	F66_35	6.38	1	3	1_3	56-35
F63_56	F67_15	5.11	1	3	1_3	56-15
F63_56	F68_35	4.66	1	3	1_3	56-35
F63_56	F90_35	13.45	1	1	1_1	56-35
F63_56	F90_56	4.22	1	1	1_1	56-56
F63_56	F92_56	4.28	1	1	1_1	56-56
F63_56	F39_15	9.69	1	2	1_2	56-15
F63_56	F52_56	9.15	1	2	1_2	56-56
F63_56	F53_56	23.46	1	2	1_2	56-56
F63_56	F55_35	10.08	1	2	1_2	56-35
F63_56	F56_35	10.95	1	2	1_2	56-35
F63_56	F56_56	8.28	1	2	1_2	56-56
F63_56	F70_35	4.21	1	3	1_3	56-35
F63_56	F70_56	3.81	1	3	1_3	56-56
F63_56	F73_35	5.76	1	3	1_3	56-35
F63_56	F73_56	5.73	1	3	1_3	56-56
F63_56	F75_56	7.69	1	3	1_3	56-56
F63_56	F76_56	2.7	1	3	1_3	56-56
F63_56	F79_15	9.07	1	3	1_3	56-15
F63_56	F79_35	9.79	1	3	1_3	56-35
F63_56	F79_56	9.8	1	3	1_3	56-56
F63_56	F80_35	4.56	1	3	1_3	56-35
F63_56	F84_35	5.1	1	1	1_1	56-35
F63_56	F84_56	5.36	1	1	1_1	56-56
F63_56	F86_35	5.2	1	1	1_1	56-35
F63_56	F88_35	2.71	1	1	1_1	56-35
F63_56	F88_56	5.38	1	1	1_1	56-56
F63_56	F89_35	4.71	1	1	1_1	56-35
F63_56	F89_56	3.52	1	1	1_1	56-56
F64_15	F41_35	1.64	1	2	1_2	15-35
F64_15	F41_56	6.62	1	2	1_2	15-56
F64_15	F44_56	9.37	1	2	1_2	15-56
F64_15	F48_35	27.0	1	2	1_2	15-35
F64_15	F49_35	1.7	1	2	1_2	15-35
F64_15	F49_56	11.54	1	2	1_2	15-56
F64_15	F61_35	8.97	1	2	1_2	15-35
F64_15	F61_56	7.89	1	2	1_2	15-56
F64_15	F62_35	9.2	1	1	1_1	15-35
F64_15	F63_56	11.03	1	1	1_1	15-56
F64_15	F65_56	8.5	1	1	1_1	15-56
F64_15	F66_35	8.05	1	3	1_3	15-35
F64_15	F67_15	9.13	1	3	1_3	15-15
F64_15	F68_35	11.11	1	3	1_3	15-35
F64_15	F90_35	6.09	1	1	1_1	15-35
F64_15	F90_56	7.98	1	1	1_1	15-56
F64_15	F92_56	12.78	1	1	1_1	15-56
F64_15	F39_15	1.31	1	2	1_2	15-15
F64_15	F52_56	1.41	1	2	1_2	15-56
F64_15	F53_56	25.84	1	2	1_2	15-56
F64_15	F55_35	1.71	1	2	1_2	15-35
F64_15	F56_35	1.66	1	2	1_2	15-35
F64_15	F56_56	0.89	1	2	1_2	15-56
F64_15	F70_35	9.37	1	3	1_3	15-35
F64_15	F70_56	5.35	1	3	1_3	15-56
F64_15	F73_35	1.18	1	3	1_3	15-35
F64_15	F73_56	9.93	1	3	1_3	15-56
F64_15	F75_56	1.34	1	3	1_3	15-56
F64_15	F76_56	5.92	1	3	1_3	15-56
F64_15	F79_15	1.39	1	3	1_3	15-15
F64_15	F79_35	1.95	1	3	1_3	15-35
F64_15	F79_56	1.74	1	3	1_3	15-56
F64_15	F80_35	10.19	1	3	1_3	15-35
F64_15	F84_35	9.65	1	1	1_1	15-35
F64_15	F84_56	9.52	1	1	1_1	15-56
F64_15	F86_35	10.93	1	1	1_1	15-35
F64_15	F88_35	6.27	1	1	1_1	15-35
F64_15	F88_56	10.15	1	1	1_1	15-56
F64_15	F89_35	8.25	1	1	1_1	15-35
F64_15	F89_56	7.21	1	1	1_1	15-56
F65_56	F41_35	9.34	1	2	1_2	56-35
F65_56	F41_56	4.06	1	2	1_2	56-56
F65_56	F44_56	3.92	1	2	1_2	56-56
F65_56	F48_35	50.26	1	2	1_2	56-35
F65_56	F49_35	8.34	1	2	1_2	56-35
F65_56	F49_56	7.93	1	2	1_2	56-56
F65_56	F61_35	4.07	1	2	1_2	56-35
F65_56	F61_56	6.07	1	2	1_2	56-56
F65_56	F62_35	4.2	1	1	1_1	56-35
F65_56	F63_56	3.74	1	1	1_1	56-56
F65_56	F64_15	8.5	1	1	1_1	56-15
F65_56	F66_35	10.78	1	3	1_3	56-35
F65_56	F67_15	4.29	1	3	1_3	56-15
F65_56	F68_35	3.49	1	3	1_3	56-35
F65_56	F90_35	10.46	1	1	1_1	56-35
F65_56	F90_56	5.57	1	1	1_1	56-56
F65_56	F92_56	5.01	1	1	1_1	56-56
F65_56	F39_15	8.19	1	2	1_2	56-15
F65_56	F52_56	7.93	1	2	1_2	56-56
F65_56	F53_56	22.8	1	2	1_2	56-56
F65_56	F55_35	8.5	1	2	1_2	56-35
F65_56	F56_35	8.72	1	2	1_2	56-35
F65_56	F56_56	7.07	1	2	1_2	56-56
F65_56	F70_35	3.69	1	3	1_3	56-35
F65_56	F70_56	4.09	1	3	1_3	56-56
F65_56	F73_35	6.73	1	3	1_3	56-35
F65_56	F73_56	6.05	1	3	1_3	56-56
F65_56	F75_56	9.89	1	3	1_3	56-56
F65_56	F76_56	3.37	1	3	1_3	56-56
F65_56	F79_15	7.24	1	3	1_3	56-15
F65_56	F79_35	9.54	1	3	1_3	56-35
F65_56	F79_56	10.71	1	3	1_3	56-56
F65_56	F80_35	3.97	1	3	1_3	56-35
F65_56	F84_35	4.22	1	1	1_1	56-35
F65_56	F84_56	4.56	1	1	1_1	56-56
F65_56	F86_35	4.01	1	1	1_1	56-35
F65_56	F88_35	2.97	1	1	1_1	56-35
F65_56	F88_56	3.92	1	1	1_1	56-56
F65_56	F89_35	4.09	1	1	1_1	56-35
F65_56	F89_56	3.91	1	1	1_1	56-56
F66_35	F41_35	10.13	3	2	3_2	35-35
F66_35	F41_56	6.52	3	2	3_2	35-56
F66_35	F44_56	8.33	3	2	3_2	35-56
F66_35	F48_35	7.4	3	2	3_2	35-35
F66_35	F49_35	22.92	3	2	3_2	35-35
F66_35	F49_56	18.52	3	2	3_2	35-56
F66_35	F61_35	8.69	3	2	3_2	35-35
F66_35	F61_56	6.89	3	2	3_2	35-56
F66_35	F62_35	9.67	3	1	3_1	35-35
F66_35	F63_56	6.38	3	1	3_1	35-56
F66_35	F64_15	8.05	3	1	3_1	35-15
F66_35	F65_56	10.78	3	1	3_1	35-56
F66_35	F67_15	7.16	3	3	3_3	35-15
F66_35	F68_35	5.19	3	3	3_3	35-35
F66_35	F90_35	8.5	3	1	3_1	35-35
F66_35	F90_56	5.85	3	1	3_1	35-56
F66_35	F92_56	16.15	3	1	3_1	35-56
F66_35	F39_15	9.55	3	2	3_2	35-15
F66_35	F52_56	18.71	3	2	3_2	35-56
F66_35	F53_56	37.64	3	2	3_2	35-56
F66_35	F55_35	10.94	3	2	3_2	35-35
F66_35	F56_35	25.24	3	2	3_2	35-35
F66_35	F56_56	9.37	3	2	3_2	35-56
F66_35	F70_35	6.8	3	3	3_3	35-35
F66_35	F70_56	8.1	3	3	3_3	35-56
F66_35	F73_35	10.16	3	3	3_3	35-35
F66_35	F73_56	6.72	3	3	3_3	35-56
F66_35	F75_56	10.47	3	3	3_3	35-56
F66_35	F76_56	8.59	3	3	3_3	35-56
F66_35	F79_15	11.77	3	3	3_3	35-15
F66_35	F79_35	17.98	3	3	3_3	35-35
F66_35	F79_56	11.22	3	3	3_3	35-56
F66_35	F80_35	7.48	3	3	3_3	35-35
F66_35	F84_35	5.96	3	1	3_1	35-35
F66_35	F84_56	6.68	3	1	3_1	35-56
F66_35	F86_35	7.72	3	1	3_1	35-35
F66_35	F88_35	6.63	3	1	3_1	35-35
F66_35	F88_56	8.87	3	1	3_1	35-56
F66_35	F89_35	8.46	3	1	3_1	35-35
F66_35	F89_56	10.07	3	1	3_1	35-56
F67_15	F41_35	9.26	3	2	3_2	15-35
F67_15	F41_56	3.84	3	2	3_2	15-56
F67_15	F44_56	4.99	3	2	3_2	15-56
F67_15	F48_35	18.24	3	2	3_2	15-35
F67_15	F49_35	10.98	3	2	3_2	15-35
F67_15	F49_56	9.98	3	2	3_2	15-56
F67_15	F61_35	4.08	3	2	3_2	15-35
F67_15	F61_56	4.07	3	2	3_2	15-56
F67_15	F62_35	3.87	3	1	3_1	15-35
F67_15	F63_56	5.11	3	1	3_1	15-56
F67_15	F64_15	9.13	3	1	3_1	15-15
F67_15	F65_56	4.29	3	1	3_1	15-56
F67_15	F66_35	7.16	3	3	3_3	15-35
F67_15	F68_35	4.5	3	3	3_3	15-35
F67_15	F90_35	13.92	3	1	3_1	15-35
F67_15	F90_56	4.47	3	1	3_1	15-56
